,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
87037,1985467,Maven,com.github.minxinjituan:micro-executor-spring,2016-12-06 03:13:52 UTC,2018-07-02 22:19:50 UTC,minxin-micro,,https://github.com/minxinjituan/micro,Apache-2.0,https://github.com/minxinjituan/micro,1,4,2016-12-05 07:45:27 UTC,0.0.1-RELEASE,,0,HTML,,2018-07-02 22:19:48 UTC,1,16135614
102258,647242,Maven,org.apache.servicemix.geronimo:servicemix,2015-02-20 01:17:10 UTC,2018-10-27 14:54:46 UTC,ServiceMix is an open source ESB based on the Java Business     Integration framework - JSR-208,,http://servicemix.apache.org/servicemix/platforms/geronimo/servicemix/,Apache-2.0,scm:svn:http://svn.apache.org/repos/asf/servicemix/smx3/tags/servicemix-3.4.1/platforms/geronimo/servicemix,10,5,2012-07-02 16:58:38 UTC,3.4.1,,0,,,2016-07-18 13:28:15 UTC,0,
151003,381814,Maven,com.websudos:util-lift_2.10,2015-01-31 00:01:45 UTC,2018-10-27 00:56:47 UTC,util-lift,,https://github.com/websudosuk/morpheus,Apache-2.0,https://github.com/websudosuk/morpheus,8,8,2015-08-16 10:14:57 UTC,0.9.11,,2,Scala,,2018-07-03 06:25:33 UTC,0,455285
186646,359212,Maven,org.kevoree.platform:org.kevoree.platform.standalone,2015-01-30 21:12:24 UTC,2018-10-26 23:04:54 UTC,The Kevoree Java project,,http://kevoree.org,LGPL-2.0-or-later,scm:git:git@github.com:dukeboard/kevoree.git/org.kevoree.platform.root/org.kevoree.platform.standalone,76,11,2017-01-20 10:37:44 UTC,5.4.0,,0,Java,,2017-10-24 07:16:31 UTC,0,165139
172512,397806,Maven,com.google.doubleclick:doubleclick-parent,2015-01-31 02:14:53 UTC,2018-10-27 02:30:22 UTC," Utilities for DoubleClick Ad Exchange, including OpenRTB mapping, DoubleClick cryptography, metadata and validation ",,https://github.com/google/openrtb-doubleclick,Apache-2.0,https://github.com/google/openrtb-doubleclick,78,10,2018-06-20 16:23:11 UTC,1.5.7,,0,Java,,2018-07-02 23:50:26 UTC,0,176179
154412,338034,Maven,com.larswerkman:boxer,2015-01-30 17:33:12 UTC,2018-10-26 21:38:41 UTC,Annotation based serialization for java and Android,,https://github.com/LarsWerkman/Boxer,Apache-2.0,https://github.com/LarsWerkman/Boxer,11,8,2016-02-03 08:21:52 UTC,0.4.2,,0,Java,,2017-10-24 05:44:41 UTC,0,2791992
95965,960545,Maven,co.mewf.humpty:humpty-maven-plugin,2015-09-03 10:18:30 UTC,2018-10-28 04:51:10 UTC,"Put your web assets back together, from Maven and the command line",,,Apache-2.0,${github.repo}/humpty-maven-plugin.git,2,5,2015-04-22 19:03:15 UTC,0.2.0,,0,,,2017-03-27 16:51:33 UTC,0,
55096,3272189,Maven,org.webjars.bowergithub.vaadin:vaadin-tabs,2018-09-27 05:06:28 UTC,2018-11-02 10:57:32 UTC,WebJar for vaadin-tabs,,http://webjars.org,Apache-2.0,https://github.com/vaadin/vaadin-tabs,11,0,2018-09-18 07:56:08 UTC,2.1.1,,0,HTML,,2018-09-27 05:55:21 UTC,0,29122332
98470,343652,Maven,es.ucm.fdi.grasia.faerie.demos:talkingAgents.myLocationUpdater,2015-01-30 18:15:34 UTC,2018-10-26 22:06:09 UTC,,,,GPL-3.0-only,scm:svn:http://subversion.assembla.com/svn/a4aal/tags/faerie-parent-1.2.9/bundle-parent/talkingAgents.myLocationUpdater,4,5,2012-07-31 11:57:19 UTC,1.2.9,,1,,,2017-04-25 05:10:12 UTC,0,
72654,417266,Maven,net.trajano.project:javaee-project,2015-01-31 05:04:13 UTC,2017-10-24 11:13:18 UTC,Defines the plug-ins and versions used for Java EE 6 development in the organisation. Extends java-project.,,http://site.trajano.net/trajano-project/java-project/javaee-project,EPL-1.0,scm:git:https://github.com/trajano/javaee-project/java-project/javaee-project,1,3,2013-05-30 21:57:59 UTC,1,,0,,,2017-10-24 11:13:16 UTC,0,
111755,360408,Maven,org.apache.directory.jdbm:apacheds-jdbm2,2015-01-30 21:21:03 UTC,2017-10-30 06:23:08 UTC,Specific JDBM Implementation with MVCC,,,Apache-2.0,scm:svn:http://svn.apache.org/repos/asf/directory/jdbm/tags/2.0.0-M3/apacheds-jdbm2,3,5,2014-11-12 12:54:19 UTC,2.0.0-M3,,1,,,2017-10-24 07:17:32 UTC,7,
92300,804069,Maven,edu.jhu.hlt:concrete-parent,2015-05-25 06:46:16 UTC,2018-03-01 14:55:34 UTC,Parent pom.xml for HLTCOE Concrete Maven projects.,,https://github.com/hltcoe/concrete-parent,Apache-2.0,scm:git:git@github.com:hltcoe/${project.artifactId}.git,11,4,2016-07-15 18:21:35 UTC,4.10-rework,,0,,,2017-03-27 16:48:51 UTC,0,
138267,366167,Maven,tr.com.lucidcode:kite-base,2015-01-30 22:06:32 UTC,2018-10-26 23:33:09 UTC,Parent project for Kite Framework Project Modules,,http://www.lucidcode.com.tr,Apache-2.0,https://github.com/LucidCodeTr/kite-base,4,7,2014-11-29 13:57:27 UTC,1.0.4,,0,,,2017-10-24 07:53:38 UTC,0,175039
62477,650546,Maven,org.codehaus.plexus:plexus-security-api,2015-02-20 02:42:03 UTC,2018-03-01 14:48:00 UTC,,,,Plexus,scm:svn:https://svn.codehaus.org/plexus/trunk/plexus-components/plexus-security/plexus-security-api/,1,2,2006-04-18 15:36:35 UTC,1.0-alpha-3,,1,,,2016-07-18 13:31:39 UTC,0,
170414,367782,Maven,ru.yandex.qatools.allure:allure-jenkins-plugin,2015-01-30 22:18:09 UTC,2018-10-26 23:47:06 UTC,Allure Jenkins Plugin,,http://wiki.jenkins-ci.org/display/JENKINS/Allure+Plugin,Apache-2.0,scm:git:https://github.com/jenkinsci/allure-plugin.git,19,10,2017-04-12 21:11:33 UTC,2.15,,0,Java,,2017-04-16 01:08:30 UTC,0,175125
61118,405599,Maven,com.googlecode.static-ioc:static-ioc-namespace,2015-01-31 03:22:35 UTC,2017-10-24 10:18:54 UTC,,,,Apache-2.0,scm:git:https://code.google.com/p/static-ioc/static-ioc-namespace/,1,2,2013-10-13 22:31:31 UTC,0.4,,0,,,2017-10-24 10:18:52 UTC,0,
55521,2577394,Maven,de.jensd:fontawesomefx-controls,2017-12-27 12:04:24 UTC,2018-07-02 19:06:43 UTC,Provide WebFont Icons for JavaFX Apps,,https://bitbucket.org/Jerady/fontawesomefx/overview,Apache-2.0,https://github.com/yourgithubaccount/example,1,0,2017-11-10 22:13:05 UTC,9.1.2,,1,,,2018-07-02 19:06:41 UTC,5,
80700,370206,Maven,org.xlightweb:xlightweb-WebSocketsPreview,2015-01-30 22:35:57 UTC,2017-04-28 00:51:19 UTC,xLightweb WebSockets preview,,http://www.xlightweb.org,LGPL-2.1+,scm:svn:https://svn.sourceforge.net/svnroot/xsocket,4,4,2010-02-04 17:55:01 UTC,2.11-WSPreview4,,0,,,2017-04-28 00:51:19 UTC,0,
43205,3097012,Maven,jpa-schema-gradle-plugin,2018-06-29 01:13:38 UTC,2018-07-08 07:59:48 UTC,Gradle plugin for generate database schema or DDL scripts from JPA entities,,http://divinespear.github.io/jpa-schema-gradle-plugin,Apache-2.0,https://github.com/divinespear/jpa-schema-gradle-plugin,27,0,2018-04-04 18:24:13 UTC,0.3.5.1,,0,Kotlin,,2018-06-29 01:20:41 UTC,0,174202
116831,965937,Maven,org.jboss.windup.org.apache.maven.indexer:indexer-examples-basic,2015-09-04 05:17:00 UTC,2017-04-18 11:05:07 UTC,This module contains Maven Indexer basic usage examples.,,,Unlicense,https://github.com/windup/maven-indexer.git,1,6,2015-08-21 17:49:33 UTC,7.0.WINDUP,,0,Java,,2017-04-18 09:45:02 UTC,0,667987
29924,3081302,Maven,angular-google-maps,2018-06-28 22:23:10 UTC,2018-12-21 15:30:16 UTC,WebJar for angular-google-maps,,http://webjars.org,MIT,https://github.com/angular-ui/angular-google-maps,8,0,2017-04-06 12:24:29 UTC,2.4.1,,0,CoffeeScript,,2018-06-28 23:57:26 UTC,0,12581
87316,961573,Maven,org.bitbucket.rokejits:AndroidUtils,2015-09-03 13:49:16 UTC,2018-10-28 04:54:23 UTC,Android Utillties,,https://bitbucket.org/Rokejits/androidutils-as,Apache-2.0,scm:git:ssh://git@bitbucket.org/Rokejits/androidutils-as.git,1,4,2015-04-21 05:25:13 UTC,0.0.1,,0,,,2016-07-18 13:36:40 UTC,0,
90458,389369,Maven,org.apache.archiva.redback:redback-rest-services,2015-01-31 01:00:24 UTC,2017-10-30 11:17:15 UTC,,,,Apache-2.0,scm:git:https://git-wip-us.apache.org/repos/asf/archiva-redback-core.git/redback-integrations/redback-rest/redback-rest-services,6,4,2017-05-11 19:32:45 UTC,2.6,,0,,,2017-10-24 09:16:48 UTC,2,
154371,433160,Maven,com.github.raymanrt:orientqb,2015-02-11 00:16:09 UTC,2018-10-27 05:31:59 UTC,orientqb is a builder for OSQL query language written in Java.,,https://github.com/raymanrt/orientqb,Apache-2.0,https://github.com/raymanrt/orientqb,10,8,2016-05-22 19:59:18 UTC,0.2.0,,0,Java,,2016-07-18 13:16:27 UTC,1,194964
970,649083,Maven,io.netty:netty-codec,2015-02-20 02:04:27 UTC,2018-12-09 03:31:31 UTC,Netty project - an event-driven asynchronous network application framework,,http://netty.io/,Apache-2.0,scm:git:git://github.com/netty/netty.git/netty-codec,121,20,2018-05-14 11:20:03 UTC,4.1.25.Final,,138,Java,,2018-04-20 05:49:02 UTC,568,173889
64363,361658,Maven,org.apache.crunch:crunch-examples,2015-01-30 21:30:45 UTC,2018-10-26 23:17:57 UTC,,,,Apache-2.0,scm:git:https://git-wip-us.apache.org/repos/asf/crunch.git/crunch-examples,115,3,2017-02-17 07:27:07 UTC,0.15.0,,0,,,2018-09-27 02:15:47 UTC,3,
144782,1185957,Maven,io.github.daviddenton:finagle-circuit_2.11,2016-02-10 01:20:16 UTC,2018-10-28 19:57:31 UTC,Http circuit-breaking for Finagle,,http://finagle-circuit.github.io/,Apache-2.0,https://github.com/daviddenton/finagle-circuit,7,8,2015-10-31 16:34:33 UTC,4.0.1,,0,Scala,,,0,1137184
76432,2089217,Maven,org.xbib.elasticsearch.plugin:elasticsearch-analysis-hyphen,2016-12-25 06:24:12 UTC,2018-07-03 00:47:41 UTC,Hyphen analysis for Elasticsearch,,https://github.com/jprante/elasticsearch-analysis-hyphen,Apache-2.0,https://github.com/jprante/elasticsearch-analysis-hyphen,1,4,2016-12-24 01:17:50 UTC,5.1.1.0,,0,Java,,2018-07-02 16:04:32 UTC,0,17574988
140866,352012,Maven,org.bitbucket.bradleysmithllc.etlunit:feature-compiler,2015-01-30 20:19:09 UTC,2018-10-26 22:32:42 UTC,etl-unit is a testing framework for ETL tools.,,https://bitbucket.org/bradleysmithllc/etl-unit/feature-compiler,Apache-2.0,https://bradleysmithllc@bitbucket.org/bradleysmithllc/etl-unit.git/feature-compiler,24,7,2013-06-14 18:53:21 UTC,1.8.16,,0,Java,,2017-10-24 06:33:40 UTC,0,20255547
117480,339628,Maven,sk.seges.corpis:corpis-dao-implementation-support,2015-01-30 17:46:11 UTC,2018-10-26 21:52:13 UTC,Corpis DAO Implementation support,,,Apache-2.0,scm:git:https://code.google.com/p/corpis-annotation-supports/corpis-dao-implementation-support,3,6,2014-09-25 18:29:13 UTC,2.0.0,,0,,,2017-10-24 05:52:44 UTC,0,
4132,2436845,Maven,com.github.valfirst:jbehave-junit-runner,2017-09-14 03:15:57 UTC,2018-07-19 19:46:31 UTC,"Integrate JBehave better with JUnit. Reports all Stories, Scenarios and Steps as JUnit Suites and Test Cases.",,https://github.com/valfirst/jbehave-junit-runner,MIT,https://github.com/valfirst/jbehave-junit-runner,7,0,2018-06-20 06:31:45 UTC,2.2.0,,1,Java,,2018-07-03 06:24:16 UTC,2,174730
101299,367563,Maven,org.apache.openejb.staticweb:static-tomee-backbone,2015-01-30 22:16:30 UTC,2018-10-26 23:45:59 UTC,Contains backbone 1.0.0,,,Apache-2.0,scm:svn:http://svn.apache.org/repos/asf/openejb/trunk/openejb/tomee/tomee-static-content/static-tomee-backbone,3,5,2014-05-06 13:41:35 UTC,1.6.0.2,,0,,,2017-10-24 08:02:29 UTC,2,
11179,3070920,Maven,extractors,2018-06-28 20:44:38 UTC,2018-07-05 16:50:48 UTC,extractors,,https://github.com/jhc-systems/sqlest,Apache-2.0,https://github.com/jhc-systems/sqlest,32,0,2018-04-26 15:07:41 UTC,0.8.11,,0,Scala,,2018-06-28 20:52:09 UTC,0,167829
106450,959684,Maven,com.github.biezhi:unique-support-druid,2015-09-03 08:17:05 UTC,2018-10-28 04:48:45 UTC,unique-web is a lightweight Java Web Framework,,https://github.com/unique-web-support/unique-support-druid,Apache-2.0,scm:git@github.com:biezhi/unique-web-support/unique-support-druid,1,5,2015-04-16 02:26:41 UTC,1.1.0,,0,,,2017-03-27 16:51:33 UTC,0,
142975,961957,Maven,de.scravy:pair,2015-09-03 15:17:40 UTC,2018-10-28 04:55:35 UTC,A tiny library that offers Pairs and nothing else.,,https://github.com/scravy/java-pair,MIT,https://github.com/scravy/java-pair,2,8,2015-05-25 08:45:05 UTC,1.1.0,,5,Java,,2016-07-18 13:37:04 UTC,3,1135882
185580,1188214,Maven,org.seedstack.seed:seed-ws-support-core,2016-02-10 08:03:04 UTC,2018-10-28 20:04:44 UTC,"The foundation of SeedStack, providing integration of carefully selected technologies to build applications or cloud services.",,http://seedstack.org/docs,MPL-2.0,scm:git:git://github.com/seedstack/seed.git/seed-ws-support/seed-ws-support-core,4,11,2015-07-30 14:38:34 UTC,2.0.0,,0,Java,,2017-03-27 18:07:51 UTC,0,705835
171531,405808,Maven,org.jboss.spec.javax.annotation:jboss-annotations-api_1.1_spec,2015-01-31 03:24:29 UTC,2018-02-01 12:52:07 UTC,JSR 250: Common Annotations for the Java(TM) Platform,,http://www.jboss.org/jboss-annotations-api_1.1_spec,BSD-3-Clause-Attribution,https://github.com/jboss/jboss-annotations-api_spec,4,10,2012-03-17 17:35:32 UTC,1.0.1.Final,,9,Java,,2017-05-01 18:15:00 UTC,1323,169616
93891,352498,Maven,org.ow2.jasmine.design:fdf-connection-modules,2015-01-30 20:22:48 UTC,2018-10-26 22:34:09 UTC,,,,Other,scm:svn:svn://svn.forge.objectweb.org/svnroot/jasmine/jasmine/tags/JASMINE_1_1_2/jasmine-design/connection/connection-modules/fdf-connection-modules,2,5,2008-09-25 08:25:41 UTC,1.1.2,,0,,,2017-04-26 03:58:40 UTC,0,
114949,570173,Maven,org.springframework.cloud:spring-cloud-starter-turbine-amqp,2015-02-15 14:45:55 UTC,2018-12-06 06:55:02 UTC,Spring Cloud Starter Turbine AMQP,,http://projects.spring.io/spring-cloud,Apache-2.0,https://github.com/spring-cloud/spring-cloud-netflix.git,39,6,2018-06-29 15:42:38 UTC,1.4.5.RELEASE,,0,Java,,2018-07-02 18:47:28 UTC,56,172832
193708,1189734,Maven,org.webjars.bower:angular-intro.js,2016-02-10 12:21:06 UTC,2018-10-28 20:10:50 UTC,WebJar for angular-intro.js,,http://webjars.org,MIT,https://github.com/mendhak/angular-intro.js,3,13,2015-11-21 15:48:23 UTC,1.3.0,,0,JavaScript,,,0,590
122402,423509,Maven,com.sun.grizzly:grizzly-http-webserver,2015-01-31 05:59:17 UTC,2018-10-27 05:02:29 UTC,,,https://grizzly.dev.java.net,Other,scm:git:git://java.net/grizzly~git/grizzly-http-webserver,132,6,2010-07-27 20:31:19 UTC,1.8.6.6,,2,,,2017-05-03 14:46:55 UTC,3,
15953,3096781,Maven,scala-io,2018-06-29 01:10:57 UTC,2018-07-04 19:56:37 UTC,scala-io,,https://github.com/rtyley/scala-io,Other,https://github.com/rtyley/scala-io,1,0,2017-08-27 08:01:02 UTC,0.4.9,,0,Scala,,2018-06-29 01:12:42 UTC,0,167251
177753,651510,Maven,org.bigtesting:fixd,2015-02-20 03:06:40 UTC,2018-10-27 15:09:07 UTC,"An HTTP Server Fixture for Testing HTTP Clients and mocking web services, and a Java Micro Web Framework",,https://github.com/lantunes/fixd,Apache-2.0,scm:git:ssh://github.com/lantunes/fixd.git,4,10,2015-05-01 13:26:22 UTC,1.0.3,,1,Java,,2017-06-12 12:41:26 UTC,8,277954
22373,3114226,Maven,com.lifeonwalden:spring-scheduler,2018-07-02 15:56:49 UTC,2018-07-03 22:28:53 UTC,A persistence scheduler system based on Spring framework,,https://github.com/cmanlh/spring-scheduler,Apache-2.0,https://github.com/cmanlh/spring-scheduler,2,0,2017-10-26 14:24:59 UTC,0.2.8,,0,Java,,2018-07-02 15:58:20 UTC,0,10506616
67329,640666,Maven,org.ow2.petals:petals-se-script,2015-02-19 22:35:22 UTC,2018-10-27 14:33:50 UTC,petals-se-script description.,,,LGPL-3.0-only,scm:svn:svn://svn.forge.objectweb.org/svnroot/petals/tags/petals-se-script-1.0-beta1,1,3,2007-12-18 17:48:38 UTC,1.0-beta1,,0,,,2016-07-18 13:21:38 UTC,0,
83524,350263,Maven,io.tesla:tesla-delta,2015-01-30 20:05:43 UTC,2018-10-26 22:27:08 UTC,,,,EPL-2.0,scm:git:git@github.com:tesla/tesla-distribution.git/tesla-delta,1,4,2013-10-10 02:54:23 UTC,3.1.1,,0,,,2017-10-24 06:22:43 UTC,0,
123488,356953,Maven,com.github.ansell.jjtraveler:jjtraveler,2015-01-30 20:55:38 UTC,2017-06-12 20:32:52 UTC,JJTraveler graph traversal library,,https://github.com/ansell/jjtraveler,DSDP,https://github.com/ansell/jjtraveler,1,6,2012-12-12 01:08:18 UTC,0.6,,1,Java,,2017-04-26 15:18:53 UTC,3,174408
21817,3096325,Maven,Non-configuration,2018-06-29 01:06:18 UTC,2018-06-29 21:24:09 UTC,Retain custom non configuration instances for fragments,,https://github.com/iridiobis/NonConfiguration,Apache-2.0,https://github.com/iridiobis/NonConfiguration,1,0,2017-02-12 14:07:42 UTC,0.1,,0,Java,,2018-06-29 01:06:58 UTC,0,20085692
126981,340874,Maven,org.ow2.spec.ee:ow2-atinject-1.0-spec,2015-01-30 17:54:52 UTC,2018-10-26 21:56:56 UTC,Dependency Injection (1.0) API of Java EE 6.0,,http://forge.ow2.org/projects/easybeans/ee/ow2-atinject-1.0-spec,LGPL-3.0-only,scm:svn:svn://svn.forge.objectweb.org/svnroot/easybeans/tags/OW2_SPEC_1_0_13/ee/ow2-atinject-1.0-spec,11,6,2013-05-07 10:20:57 UTC,1.0.13,,1,,,2017-04-24 22:41:37 UTC,3,
2028,960884,Maven,org.webjars.bower:boot,2015-09-03 11:31:57 UTC,2018-12-21 22:45:03 UTC,WebJar for bootstrap,,http://webjars.org,MIT,https://github.com/twbs/bootstrap.git,8,16,2016-10-02 09:55:25 UTC,4.0.0-alpha.4,,0,CSS,,2017-03-27 18:17:40 UTC,1,10160
138308,423550,Maven,external.atlassian.json:json-schemagen-scanner,2015-01-31 05:59:38 UTC,2018-10-27 05:02:37 UTC,A JAVA library and maven plugin to generate json-schema from POJO java beans.  ,,,Apache-2.0,scm:git:ssh://git@bitbucket.org/atlassian/json-schemagen.git/json-schemagen-scanner,9,7,2016-02-25 06:15:11 UTC,1.1.3,,0,Java,,2017-10-24 11:45:08 UTC,0,20255915
116572,1875153,Maven,ch.sourcepond.utils:podescoin-core,2016-11-20 03:33:27 UTC,2018-09-27 00:13:25 UTC,Implementation: OSGi weaving hook to enhance serializable classes so that Blueprint components can be injected before readObject is executed.,,,Apache-2.0,scm:git:https://github.com/SourcePond/podescoin-core/podescoin-core.git/podescoin-core,27,6,2016-12-19 12:52:42 UTC,3.0.8,,2,,,2018-09-27 00:13:22 UTC,1,
90504,415133,Maven,org.fusesource.hawtjni:maven-hawtjni-plugin,2015-01-31 04:45:54 UTC,2017-10-24 11:08:29 UTC,Use HawtJNI from a maven plugin,,,Apache-2.0,scm:git:git://forge.fusesource.com/hawtjni.git/maven-hawtjni-plugin,16,4,2017-05-04 13:21:21 UTC,1.15,,0,,,2017-10-24 11:08:27 UTC,0,
117496,389116,Maven,com.googlecode.jsmpp:jsmpp,2015-01-31 00:58:21 UTC,2018-10-27 01:52:17 UTC,The Java implementation of SMPP protocol (currently supports SMPP v 3.4),,http://code.google.com/p/jsmpp/,Apache-2.0,http://jsmpp.googlecode.com/svn/trunk/,2,6,2011-09-28 08:38:57 UTC,2.1.0,,1,,,2017-04-29 23:53:01 UTC,41,
55192,3099508,Maven,j2mod,2018-06-29 01:46:51 UTC,2018-07-14 19:01:45 UTC,A fork of the j2mod library to support the jSerialComm connector,,https://github.com/steveohara/j2mod,Apache-2.0,https://github.com/steveohara/j2mod,25,0,2018-04-23 12:41:55 UTC,2.5.0,,0,Java,,2018-06-29 01:54:05 UTC,0,7128189
156575,3130196,Maven,com.microsoft.azure:azure-functions-archetype,2018-07-02 23:00:43 UTC,2018-09-28 06:00:44 UTC,Maven Archetype for Azure Functions,,https://github.com/microsoft/azure-maven-archetypes,MIT,https://github.com/microsoft/azure-maven-archetypes,16,9,2018-09-13 09:27:09 UTC,1.15,,0,Java,,2018-09-26 23:16:25 UTC,0,28148538
144308,1217590,Maven,com.github.sakebook:Zipangu,2016-03-01 16:05:40 UTC,2018-10-28 21:52:21 UTC,You can handle prefectures information more easily in Android.,,https://github.com/sakebook/Zipangu,Apache-2.0,https://github.com/sakebook/Zipangu,2,8,2016-03-08 04:36:31 UTC,0.1.0,,0,Kotlin,,2018-03-01 15:33:29 UTC,0,6045050
104615,635513,Maven,org.ow2.jonas:jonas-multitenant,2015-02-19 19:59:11 UTC,2018-10-27 14:18:25 UTC,,,,LGPL-3.0-only,scm:svn:svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0/jonas-modules/jonas-services/jonas-multitenant,4,5,2013-10-01 11:17:37 UTC,5.3.0,,0,,,2016-07-18 13:17:31 UTC,0,
183023,402536,Maven,org.powermock:powermock-modules-test,2015-01-31 02:55:51 UTC,2018-11-27 17:23:21 UTC, Tests for mocking framework modules. ,,,Apache-2.0,scm:git:git://github.com/jayway/powermock.git/powermock-modules-test,21,11,2016-11-04 08:17:21 UTC,1.6.6,,0,Java,,2018-07-02 18:39:03 UTC,1,172859
88014,635285,Maven,org.jomc.sdk:jomc-sdk,2015-02-19 19:53:01 UTC,2018-03-01 13:38:05 UTC,JOMC SDK is an object management and configuration software development kit. This is the parent module of the JOMC SDK artifacts.,,http://jomc.sourceforge.net/jomc-sdk/1.0-beta-2,CPOL-1.02,scm:svn:https://jomc.svn.sourceforge.net/svnroot/jomc/jomc-sdk/tags/jomc-sdk-1.0-beta-2,11,4,2010-06-29 13:02:35 UTC,1.0-beta-2,,0,,,2016-07-18 13:17:13 UTC,0,
170159,640173,Maven,org.wicketstuff:push-timer,2015-02-19 22:26:17 UTC,2018-10-27 14:32:21 UTC,Timer implementation of Wicketstuff Push,,http://www.wicketstuff.org,Apache-2.0,scm:git:ssh://git@github.com:wicketstuff/core.git/jdk-1.5-parent/push-parent-jdk-1.5/push-timer,21,10,2012-09-12 17:44:20 UTC,1.4.21,,0,Java,,2017-06-12 12:22:40 UTC,0,172584
104614,366664,Maven,org.ow2.jonas:jonas-report-extension-endpoints,2015-01-30 22:09:57 UTC,2018-10-26 23:42:17 UTC,,,,LGPL-3.0-only,scm:svn:svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0/jonas-modules/jonas-services/jonas-report/jonas-report-extensions/jonas-report-extension-endpoints,3,5,2013-10-01 11:18:16 UTC,5.3.0,,0,,,2017-04-27 15:26:29 UTC,0,
194976,379033,Maven,com.sun.jersey:jersey-client,2015-01-30 23:40:55 UTC,2018-12-10 17:51:46 UTC,,,,CNRI-Python-GPL-Compatible,scm:svn:https://svn.java.net/svn/jersey~svn/trunk/jersey/jersey-client/,104,13,2017-05-24 15:54:18 UTC,1.19.4,,302,,,2018-12-10 17:51:46 UTC,6529,
1269,375842,Maven,org.languagetool:language-en,2015-01-30 23:17:09 UTC,2018-11-05 09:52:51 UTC,Style and Grammar Checker for 25+ Languages,,http://www.languagetool.org,LGPL-2.1+,scm:git:git@github.com:languagetool-org/languagetool.git/language-en,23,16,2018-06-26 11:26:29 UTC,4.2,,4,Java,,2018-07-03 03:39:53 UTC,50,166084
